glass_name,filter_mode,property_mode,distance_first,distance_mean_top20,composition_variance,family_entropy,effective_neighbors,uncertainty_score,composition_completeness,physically_plausible,high_uncertainty,comp_exp_weight,comp_idw,comp_cluster_kmeans,scenario
LASF35,adaptive,B,0.022112461526123475,0.11193783009926875,107.38787450516669,0.8237197315118312,20,12.020765651080943,1.0,False,True,SIO2=7.57; B2O3=8.95; ZRO2=3.49; TIO2=10.39; R2O3=32.09; RO2=13.94; R2O5=6.51; RmOn=60.34,SIO2=9.39; B2O3=9.71; ZRO2=4.57; TIO2=12.97; R2O3=34.34; RO2=17.65; R2O5=7.00; RmOn=68.56,SIO2=15.84; B2O3=13.29; P2O5=0.52; ZRO2=7.72; TIO2=21.89; R2O3=44.68; RO2=29.79; R2O5=8.79; RmOn=99.40,adaptive_B
P-SF68,adaptive,B,0.0177550996972877,0.05310676010246825,41.3453359835036,0.6474466390346325,20,2.1957168394318742,1.0,False,True,SIO2=6.72; AL2O3=1.37; B2O3=35.14; Li2O=2.22; BAO=3.03; ZNO=5.28; GEO2=12.16; RO=8.49; R2O=2.52; R2O3=69.26; RO2=12.64; RmOn=100.00,SIO2=6.70; AL2O3=1.25; B2O3=34.12; Li2O=2.39; BAO=3.14; ZNO=5.55; GEO2=13.25; RO=8.84; R2O=2.65; R2O3=67.81; RO2=13.68; RmOn=100.00,SIO2=7.11; B2O3=15.98; Li2O=4.56; BAO=4.63; ZNO=9.89; GEO2=30.40; RO=14.88; R2O=5.01; R2O3=42.30; RO2=30.58; RmOn=100.00,adaptive_B
N-LASF55,adaptive,B,0.04507719632037788,0.09931250829786158,0.9173367966170689,0.0,20,0.0911030182259664,1.0,False,True,SIO2=16.30; B2O3=21.02; BAO=2.08; ZNO=4.06; ZRO2=7.20; TIO2=21.11; RO=6.14; R2O3=45.19; RO2=28.31; R2O5=4.06; RmOn=100.00,SIO2=16.44; B2O3=21.03; BAO=2.00; ZNO=3.90; ZRO2=7.21; TIO2=21.15; RO=5.90; R2O3=45.18; RO2=28.36; R2O5=4.11; RmOn=100.00,SIO2=19.29; B2O3=22.01; ZRO2=7.43; TIO2=21.41; R2O3=46.65; RO2=28.84; R2O5=5.22; RmOn=100.00,adaptive_B
N-SF66,adaptive,B,0.017084573248853676,0.13026198259293081,52.5445940105779,1.0549201679861442,20,6.844562990358516,1.0,False,True,SIO2=6.11; B2O3=3.10; CAO=3.99; K2O=4.55; NA2O=3.83; Li2O=1.59; BAO=15.36; ZNO=0.61; P2O5=18.89; ZRO2=0.99; TIO2=14.54; TEO2=1.09; RO=19.97; R2O=9.96; R2O3=4.03; RO2=16.62; R2O5=42.93; RmOn=100.00,SIO2=3.79; B2O3=1.91; CAO=2.46; K2O=5.77; NA2O=2.49; Li2O=0.97; BAO=18.07; ZNO=0.73; P2O5=21.58; ZRO2=0.64; TIO2=12.96; TEO2=0.67; RO=21.27; R2O=9.23; R2O3=2.57; RO2=14.27; R2O5=48.62; RmOn=100.00,K2O=7.13; BAO=23.03; ZNO=1.03; P2O5=26.11; TIO2=9.72; RO=24.05; R2O=7.54; R2O3=0.52; RO2=9.89; R2O5=57.85; RmOn=100.00,adaptive_B
N-LASF46B,adaptive,B,0.014310942152251569,0.042717608803660365,10.360631585606368,0.9489154358953991,20,0.44258140703278026,1.0,False,True,SIO2=6.04; B2O3=34.21; Li2O=0.92; ZNO=14.07; GEO2=1.22; ZRO2=4.63; TIO2=10.54; TEO2=2.02; RO=15.07; R2O=0.92; R2O3=49.75; RO2=18.42; RO3=3.73; R2O5=5.88; RmOn=99.87,SIO2=6.22; B2O3=33.97; Li2O=0.88; ZNO=14.37; GEO2=1.15; ZRO2=4.69; TIO2=10.89; TEO2=1.90; RO=15.35; R2O=0.88; R2O3=49.43; RO2=18.63; RO3=3.56; R2O5=5.76; RmOn=99.88,SIO2=9.17; B2O3=30.84; Li2O=1.40; ZNO=14.99; GEO2=1.83; ZRO2=5.67; TIO2=14.67; RO=16.09; R2O=1.40; R2O3=45.40; RO2=22.18; RO3=1.24; R2O5=4.22; RmOn=99.80,adaptive_B
N-LASF31A,adaptive,B,0.009154409954423863,0.03401212707993459,2.171625092097804,0.6730116670092565,20,0.07386158860240517,1.0,False,True,SIO2=20.08; B2O3=27.39; CAO=0.66; ZNO=5.04; ZRO2=8.13; TIO2=0.90; RO=5.69; R2O3=58.20; RO2=9.27; RO3=0.75; R2O5=5.88; RmOn=100.00,SIO2=20.18; B2O3=27.37; CAO=0.59; ZNO=5.03; ZRO2=8.20; TIO2=0.85; RO=5.62; R2O3=58.16; RO2=9.29; RO3=0.70; R2O5=5.93; RmOn=100.00,SIO2=23.00; B2O3=23.94; ZNO=8.32; ZRO2=8.15; RO=8.32; R2O3=54.63; RO2=8.15; R2O5=5.90; RmOn=100.00,adaptive_B
N-LASF9,adaptive,B,0.07599033403572136,0.145339121577409,36.382525455595335,0.5181862130502128,20,5.287804290483948,1.0,False,True,SIO2=21.05; B2O3=18.27; CAO=1.13; PBO=0.65; Li2O=0.56; MgO=0.55; BAO=15.27; ZNO=1.43; P2O5=1.22; GEO2=2.42; ZRO2=4.27; TIO2=15.37; RO=20.76; R2O=1.16; R2O3=27.90; RO2=23.00; R2O5=5.40; RmOn=99.59,SIO2=21.03; B2O3=18.40; CAO=1.09; PBO=0.76; Li2O=0.62; MgO=0.53; BAO=15.14; ZNO=1.51; P2O5=1.18; GEO2=2.34; ZRO2=4.30; TIO2=15.26; RO=20.76; R2O=1.25; R2O3=28.05; RO2=22.85; R2O5=5.32; RmOn=99.59,SIO2=11.19; B2O3=30.55; CAO=2.17; PBO=1.83; Li2O=0.97; MgO=1.31; BAO=5.35; ZNO=3.65; ZRO2=5.00; TIO2=14.29; RO=18.21; R2O=1.64; R2O3=44.90; RO2=19.29; R2O5=3.29; RmOn=98.99,adaptive_B
N-SF57,adaptive,B,0.0021852361225159133,0.055369352979255416,49.508854388621366,0.7305880613711224,20,2.741273234242135,1.0,False,True,SIO2=29.47; B2O3=3.49; CAO=0.74; K2O=2.16; NA2O=13.92; Li2O=3.07; SRO=0.79; BAO=5.22; P2O5=4.82; ZRO2=0.69; TIO2=23.72; RO=7.17; R2O=19.41; R2O3=3.64; RO2=25.02; R2O5=15.29; RmOn=100.00,SIO2=36.25; B2O3=1.63; K2O=1.14; NA2O=13.32; Li2O=1.54; BAO=7.81; P2O5=2.10; TIO2=25.79; RO=8.87; R2O=16.11; R2O3=1.75; RO2=26.40; R2O5=10.62; RmOn=100.00,SIO2=39.92; K2O=0.92; NA2O=12.92; Li2O=0.98; BAO=9.08; TIO2=27.75; RO=9.78; R2O=14.95; RO2=28.20; R2O5=6.93; RmOn=100.00,adaptive_B
N-SF57HT,adaptive,B,0.0021852361225159133,0.055369352979255416,49.508854388621366,0.7305880613711224,20,2.741273234242135,1.0,False,True,SIO2=29.47; B2O3=3.49; CAO=0.74; K2O=2.16; NA2O=13.92; Li2O=3.07; SRO=0.79; BAO=5.22; P2O5=4.82; ZRO2=0.69; TIO2=23.72; RO=7.17; R2O=19.41; R2O3=3.64; RO2=25.02; R2O5=15.29; RmOn=100.00,SIO2=36.25; B2O3=1.63; K2O=1.14; NA2O=13.32; Li2O=1.54; BAO=7.81; P2O5=2.10; TIO2=25.79; RO=8.87; R2O=16.11; R2O3=1.75; RO2=26.40; R2O5=10.62; RmOn=100.00,SIO2=39.92; K2O=0.92; NA2O=12.92; Li2O=0.98; BAO=9.08; TIO2=27.75; RO=9.78; R2O=14.95; RO2=28.20; R2O5=6.93; RmOn=100.00,adaptive_B
N-SF57HTultra,adaptive,B,0.0021852361225159133,0.055369352979255416,49.508854388621366,0.7305880613711224,20,2.741273234242135,1.0,False,True,SIO2=29.47; B2O3=3.49; CAO=0.74; K2O=2.16; NA2O=13.92; Li2O=3.07; SRO=0.79; BAO=5.22; P2O5=4.82; ZRO2=0.69; TIO2=23.72; RO=7.17; R2O=19.41; R2O3=3.64; RO2=25.02; R2O5=15.29; RmOn=100.00,SIO2=36.25; B2O3=1.63; K2O=1.14; NA2O=13.32; Li2O=1.54; BAO=7.81; P2O5=2.10; TIO2=25.79; RO=8.87; R2O=16.11; R2O3=1.75; RO2=26.40; R2O5=10.62; RmOn=100.00,SIO2=39.92; K2O=0.92; NA2O=12.92; Li2O=0.98; BAO=9.08; TIO2=27.75; RO=9.78; R2O=14.95; RO2=28.20; R2O5=6.93; RmOn=100.00,adaptive_B
SF57,adaptive,B,0.01394635641523577,0.04164271295030466,51.55000449427482,0.6730116670092565,20,2.1466820397420014,1.0,False,True,SIO2=30.20; B2O3=15.15; CAO=0.62; K2O=2.61; NA2O=4.11; PBO=18.85; Li2O=2.59; MgO=0.99; BAO=10.67; ZNO=0.69; TIO2=2.07; RO=31.82; R2O=9.31; R2O3=25.65; RO2=2.33; RmOn=100.00,SIO2=31.51; B2O3=14.38; CAO=0.60; K2O=2.50; NA2O=3.89; PBO=20.12; Li2O=2.46; MgO=0.99; BAO=10.03; ZNO=0.66; TIO2=2.01; RO=32.40; R2O=8.85; R2O3=24.35; RO2=2.23; RmOn=100.00,SIO2=54.27; K2O=0.61; NA2O=0.56; PBO=43.72; RO=43.86; R2O=1.17; RmOn=100.00,adaptive_B
SF57HTultra,adaptive,B,0.01394635641523577,0.04164271295030466,51.55000449427482,0.6730116670092565,20,2.1466820397420014,1.0,False,True,SIO2=30.20; B2O3=15.15; CAO=0.62; K2O=2.61; NA2O=4.11; PBO=18.85; Li2O=2.59; MgO=0.99; BAO=10.67; ZNO=0.69; TIO2=2.07; RO=31.82; R2O=9.31; R2O3=25.65; RO2=2.33; RmOn=100.00,SIO2=31.51; B2O3=14.38; CAO=0.60; K2O=2.50; NA2O=3.89; PBO=20.12; Li2O=2.46; MgO=0.99; BAO=10.03; ZNO=0.66; TIO2=2.01; RO=32.40; R2O=8.85; R2O3=24.35; RO2=2.23; RmOn=100.00,SIO2=54.27; K2O=0.61; NA2O=0.56; PBO=43.72; RO=43.86; R2O=1.17; RmOn=100.00,adaptive_B
N-LASF41,adaptive,B,0.02053765862055273,0.04978819539141098,11.836648208824796,0.5004024235381879,20,0.5893253538003638,1.0,False,True,SIO2=6.85; B2O3=48.34; BAO=0.53; ZNO=7.80; ZRO2=7.23; RO=8.33; R2O3=72.11; RO2=8.05; R2O5=4.18; RmOn=100.00,SIO2=6.43; B2O3=48.81; BAO=0.52; ZNO=7.76; ZRO2=7.30; RO=8.28; R2O3=72.59; RO2=8.07; R2O5=4.18; RmOn=100.00,SIO2=3.99; B2O3=51.31; ZNO=7.84; ZRO2=7.38; RO=7.84; R2O3=75.79; RO2=7.94; R2O5=4.14; RmOn=100.00,adaptive_B
N-LASF40,adaptive,B,0.03463681079440785,0.06287999662549079,11.375351494477878,0.1985152433458726,20,0.7152820635865406,1.0,False,True,SIO2=4.97; B2O3=40.32; CAO=1.10; Li2O=1.21; BAO=2.29; ZNO=18.44; ZRO2=2.71; TIO2=4.11; RO=24.54; R2O=1.26; R2O3=53.65; RO2=7.35; RO3=4.07; R2O5=4.15; RmOn=100.00,SIO2=4.86; B2O3=40.38; CAO=1.09; Li2O=1.18; BAO=2.24; ZNO=18.55; ZRO2=2.65; TIO2=4.20; RO=24.53; R2O=1.23; R2O3=53.74; RO2=7.41; RO3=4.16; R2O5=4.06; RmOn=100.00,SIO2=3.87; B2O3=40.26; CAO=1.68; Li2O=0.78; ZNO=20.26; GEO2=0.53; ZRO2=2.99; TIO2=3.84; RO=24.16; R2O=0.87; R2O3=54.26; RO2=7.73; RO3=5.90; R2O5=3.21; RmOn=100.00,adaptive_B
SF6G05,adaptive,B,0.01214539985331221,0.05895843992076653,89.54262035122524,0.8451132568429528,20,5.27929320232572,1.0,False,True,SIO2=35.18; B2O3=8.92; CAO=0.72; K2O=3.30; NA2O=4.21; PBO=23.08; Li2O=3.65; BAO=3.59; ZNO=1.06; P2O5=4.66; TIO2=1.02; RO=28.76; R2O=11.16; R2O3=14.30; RO2=1.34; RO3=1.61; R2O5=7.61; RmOn=99.95,SIO2=41.03; B2O3=6.57; CAO=0.53; K2O=2.85; NA2O=3.28; PBO=27.59; Li2O=2.69; BAO=2.67; ZNO=0.77; P2O5=3.42; TIO2=0.75; RO=31.79; R2O=8.82; R2O3=10.55; RO2=0.98; RO3=1.19; R2O5=5.60; RmOn=99.96,SIO2=57.49; K2O=1.54; NA2O=0.59; PBO=40.13; RO=40.13; R2O=2.12; RmOn=100.00,adaptive_B
N-LASF43,adaptive,B,0.018638895396664037,0.09006842030688782,31.71217998907549,0.0,20,2.8562659561037282,1.0,False,True,SIO2=12.74; B2O3=30.93; CAO=14.25; Li2O=1.01; BAO=0.74; ZNO=11.22; ZRO2=4.57; RO=26.97; R2O=1.01; R2O3=47.81; RO2=4.94; RO3=1.19; R2O5=5.35; RmOn=100.00,SIO2=14.23; B2O3=29.55; CAO=14.72; Li2O=0.76; BAO=0.99; ZNO=11.63; ZRO2=4.63; RO=27.93; R2O=0.76; R2O3=45.72; RO2=4.91; RO3=1.07; R2O5=5.38; RmOn=100.00,SIO2=21.22; B2O3=19.65; CAO=27.46; MgO=0.57; BAO=0.71; ZNO=8.14; P2O5=0.51; ZRO2=4.74; RO=37.23; R2O3=30.67; RO2=4.87; R2O5=5.93; RmOn=100.00,adaptive_B
P-LASF47,adaptive,B,0.005348329583032153,0.017189168931129324,1.419005026366496,0.0,20,0.02439151711233532,1.0,False,True,SIO2=9.92; B2O3=31.00; Li2O=6.56; ZNO=30.80; ZRO2=3.16; RO=30.80; R2O=6.56; R2O3=43.21; RO2=3.28; RO3=2.31; R2O5=3.93; RmOn=100.00,SIO2=10.09; B2O3=30.88; Li2O=6.57; ZNO=30.74; ZRO2=3.17; RO=30.74; R2O=6.57; R2O3=43.12; RO2=3.28; RO3=2.32; R2O5=3.89; RmOn=100.00,SIO2=8.75; B2O3=33.17; Li2O=7.25; ZNO=28.64; ZRO2=3.31; RO=28.64; R2O=7.25; R2O3=45.61; RO2=3.52; RO3=1.41; R2O5=4.81; RmOn=100.00,adaptive_B
N-SF6,adaptive,B,0.014740970147822658,0.05007017586550826,15.556800338588815,0.0,20,0.7789317288577403,1.0,False,True,SIO2=29.80; B2O3=3.79; CAO=0.91; K2O=4.26; NA2O=14.91; Li2O=1.74; BAO=1.89; P2O5=1.85; GEO2=2.20; ZRO2=0.65; TIO2=27.69; RO=3.49; R2O=23.37; R2O3=3.84; RO2=30.53; R2O5=8.80; RmOn=99.94,SIO2=29.60; B2O3=4.64; CAO=0.96; K2O=4.32; NA2O=14.46; Li2O=1.79; BAO=1.84; P2O5=1.79; GEO2=2.20; ZRO2=0.71; TIO2=27.82; RO=3.52; R2O=22.89; R2O3=4.69; RO2=30.73; R2O5=8.43; RmOn=99.95,SIO2=30.27; B2O3=18.85; CAO=4.25; K2O=3.74; NA2O=8.26; BAO=1.23; P2O5=1.56; ZRO2=1.89; TIO2=27.13; RO=5.48; R2O=12.00; R2O3=18.85; RO2=29.02; R2O5=4.37; RmOn=100.00,adaptive_B
N-SF6HT,adaptive,B,0.014740970147822658,0.05007017586550826,15.556800338588815,0.0,20,0.7789317288577403,1.0,False,True,SIO2=29.80; B2O3=3.79; CAO=0.91; K2O=4.26; NA2O=14.91; Li2O=1.74; BAO=1.89; P2O5=1.85; GEO2=2.20; ZRO2=0.65; TIO2=27.69; RO=3.49; R2O=23.37; R2O3=3.84; RO2=30.53; R2O5=8.80; RmOn=99.94,SIO2=29.60; B2O3=4.64; CAO=0.96; K2O=4.32; NA2O=14.46; Li2O=1.79; BAO=1.84; P2O5=1.79; GEO2=2.20; ZRO2=0.71; TIO2=27.82; RO=3.52; R2O=22.89; R2O3=4.69; RO2=30.73; R2O5=8.43; RmOn=99.95,SIO2=30.27; B2O3=18.85; CAO=4.25; K2O=3.74; NA2O=8.26; BAO=1.23; P2O5=1.56; ZRO2=1.89; TIO2=27.13; RO=5.48; R2O=12.00; R2O3=18.85; RO2=29.02; R2O5=4.37; RmOn=100.00,adaptive_B
N-SF6HTultra,adaptive,B,0.014740970147822658,0.05007017586550826,15.556800338588815,0.0,20,0.7789317288577403,1.0,False,True,SIO2=29.80; B2O3=3.79; CAO=0.91; K2O=4.26; NA2O=14.91; Li2O=1.74; BAO=1.89; P2O5=1.85; GEO2=2.20; ZRO2=0.65; TIO2=27.69; RO=3.49; R2O=23.37; R2O3=3.84; RO2=30.53; R2O5=8.80; RmOn=99.94,SIO2=29.60; B2O3=4.64; CAO=0.96; K2O=4.32; NA2O=14.46; Li2O=1.79; BAO=1.84; P2O5=1.79; GEO2=2.20; ZRO2=0.71; TIO2=27.82; RO=3.52; R2O=22.89; R2O3=4.69; RO2=30.73; R2O5=8.43; RmOn=99.95,SIO2=30.27; B2O3=18.85; CAO=4.25; K2O=3.74; NA2O=8.26; BAO=1.23; P2O5=1.56; ZRO2=1.89; TIO2=27.13; RO=5.48; R2O=12.00; R2O3=18.85; RO2=29.02; R2O5=4.37; RmOn=100.00,adaptive_B
SF6,adaptive,B,0.0009873577052632908,0.05989480907533314,108.86648429473948,0.8556886672556694,20,6.520537291536175,1.0,False,True,SIO2=37.59; B2O3=8.75; K2O=2.71; NA2O=2.43; PBO=24.67; Li2O=2.11; SRO=0.65; BAO=4.82; ZNO=0.65; P2O5=2.53; TIO2=0.53; TEO2=4.39; RO=31.18; R2O=7.25; R2O3=14.40; RO2=5.19; RO3=0.65; R2O5=3.74; RmOn=100.00,SIO2=52.87; B2O3=1.99; K2O=1.70; NA2O=1.27; PBO=36.64; BAO=1.11; P2O5=0.57; TEO2=1.01; RO=38.13; R2O=3.44; R2O3=3.37; RO2=1.19; R2O5=0.85; RmOn=100.00,SIO2=57.42; K2O=1.42; NA2O=0.86; PBO=40.14; RO=40.14; R2O=2.28; RmOn=100.00,adaptive_B
SF6HT,adaptive,B,0.0009873577052632908,0.05989480907533314,108.86648429473948,0.8556886672556694,20,6.520537291536175,1.0,False,True,SIO2=37.59; B2O3=8.75; K2O=2.71; NA2O=2.43; PBO=24.67; Li2O=2.11; SRO=0.65; BAO=4.82; ZNO=0.65; P2O5=2.53; TIO2=0.53; TEO2=4.39; RO=31.18; R2O=7.25; R2O3=14.40; RO2=5.19; RO3=0.65; R2O5=3.74; RmOn=100.00,SIO2=52.87; B2O3=1.99; K2O=1.70; NA2O=1.27; PBO=36.64; BAO=1.11; P2O5=0.57; TEO2=1.01; RO=38.13; R2O=3.44; R2O3=3.37; RO2=1.19; R2O5=0.85; RmOn=100.00,SIO2=57.42; K2O=1.42; NA2O=0.86; PBO=40.14; RO=40.14; R2O=2.28; RmOn=100.00,adaptive_B
N-LASF44,adaptive,B,0.047732437876598664,0.07808905038638024,16.658256395088998,0.6474466390346325,20,1.3008274229853456,1.0,False,True,SIO2=10.52; AL2O3=0.94; B2O3=40.67; CAO=0.66; ZNO=4.05; ZRO2=6.00; TIO2=0.82; RO=7.92; R2O=0.56; R2O3=70.50; RO2=6.81; RO3=0.55; R2O5=1.53; RmOn=98.73,SIO2=10.73; AL2O3=0.94; B2O3=40.48; CAO=0.66; ZNO=4.10; ZRO2=6.01; TIO2=0.80; RO=7.93; R2O=0.57; R2O3=70.26; RO2=6.82; RO3=0.54; R2O5=1.55; RmOn=98.74,SIO2=38.80; B2O3=16.20; Li2O=3.63; ZNO=6.54; ZRO2=4.86; RO=6.54; R2O=3.63; R2O3=38.17; RO2=4.86; R2O5=3.58; RmOn=95.57,adaptive_B
N-LASF45,adaptive,B,0.009835567852984853,0.03740032724365339,24.210239705347142,0.6474466390346325,20,0.9054708876272738,1.0,False,True,SIO2=22.14; B2O3=18.76; CAO=26.07; Li2O=6.72; MgO=0.97; SRO=0.56; ZRO2=2.94; TIO2=11.20; RO=28.28; R2O=6.90; R2O3=24.47; RO2=14.14; R2O5=4.07; RmOn=100.00,SIO2=22.41; B2O3=18.61; CAO=26.65; Li2O=6.04; MgO=1.06; SRO=0.52; ZRO2=3.03; TIO2=11.16; RO=28.90; R2O=6.19; R2O3=24.24; RO2=14.19; R2O5=4.07; RmOn=100.00,SIO2=22.75; B2O3=20.76; CAO=29.21; MgO=1.56; SRO=0.95; ZRO2=3.35; TIO2=12.42; RO=32.11; R2O3=26.07; RO2=15.78; R2O5=3.29; RmOn=100.00,adaptive_B
N-LAF21,adaptive,B,0.036979342618338,0.06598968984489959,21.48885484698871,0.3250829733914482,20,1.418042866474852,1.0,False,True,SIO2=6.92; AL2O3=0.79; B2O3=44.78; BAO=1.76; ZNO=3.05; P2O5=0.88; ZRO2=5.53; RO=6.93; R2O3=71.17; RO2=5.96; R2O5=2.85; RmOn=94.58,SIO2=6.94; AL2O3=0.79; B2O3=44.81; BAO=1.77; ZNO=3.08; P2O5=0.89; ZRO2=5.53; RO=6.96; R2O3=71.14; RO2=5.96; R2O5=2.87; RmOn=94.64,SIO2=4.65; B2O3=48.53; BAO=0.55; ZNO=2.92; ZRO2=6.87; RO=3.78; R2O3=82.21; RO2=7.06; R2O5=1.82; RmOn=100.00,adaptive_B
N-LAF33,adaptive,B,0.02342862276047672,0.08381422628205744,31.296760780906993,0.1985152433458726,20,2.6231137899863595,1.0,False,True,SIO2=5.94; AL2O3=1.82; B2O3=37.45; CAO=2.99; Li2O=1.04; BAO=0.94; ZNO=11.88; ZRO2=2.59; TIO2=1.40; RO=19.50; R2O=1.04; R2O3=65.36; RO2=4.23; RO3=0.68; R2O5=1.90; RmOn=99.06,SIO2=6.14; AL2O3=1.62; B2O3=38.11; CAO=2.72; Li2O=1.01; BAO=0.84; ZNO=13.33; ZRO2=2.61; TIO2=1.24; RO=20.22; R2O=1.01; R2O3=64.82; RO2=4.06; RO3=0.61; R2O5=1.92; RmOn=99.16,SIO2=7.27; AL2O3=0.76; B2O3=43.46; CAO=3.56; Li2O=1.21; BAO=1.10; ZNO=13.44; ZRO2=2.57; TIO2=1.05; RO=22.18; R2O=1.21; R2O3=61.81; RO2=3.90; R2O5=2.03; RmOn=98.90,adaptive_B
N-SF11,adaptive,B,0.020177596116468903,0.06484403010129167,21.306634573295916,0.1985152433458726,20,1.3816080536280222,1.0,False,True,SIO2=35.29; B2O3=1.32; CAO=1.00; K2O=6.47; NA2O=14.46; Li2O=0.56; BAO=3.14; P2O5=2.14; GEO2=1.36; TIO2=26.01; RO=4.23; R2O=22.30; R2O3=1.50; RO2=27.45; R2O5=8.94; RmOn=99.87,SIO2=36.17; B2O3=1.23; CAO=1.07; K2O=6.30; NA2O=14.29; Li2O=0.53; BAO=3.28; P2O5=1.90; GEO2=1.24; TIO2=25.91; RO=4.43; R2O=21.86; R2O3=1.42; RO2=27.24; R2O5=8.60; RmOn=99.88,SIO2=43.41; B2O3=1.68; CAO=1.47; K2O=4.68; NA2O=12.83; BAO=4.00; TIO2=24.92; RO=5.59; R2O=18.06; R2O3=1.89; RO2=25.05; R2O5=5.62; RmOn=99.83,adaptive_B
SF11,adaptive,B,0.00458211132898648,0.08175855998251429,52.66720760974198,1.4446460691338838,20,4.305995052472622,1.0,False,True,SIO2=25.75; B2O3=3.63; CAO=0.53; K2O=4.59; NA2O=9.83; PBO=7.85; Li2O=5.93; MgO=0.56; BAO=2.86; ZNO=2.82; P2O5=7.17; GEO2=3.73; TIO2=9.63; RO=14.69; R2O=20.35; R2O3=4.18; RO2=13.79; RO3=5.52; R2O5=15.72; RmOn=100.00,SIO2=39.00; AL2O3=1.42; B2O3=2.09; K2O=2.65; NA2O=6.07; PBO=18.66; Li2O=3.43; BAO=1.64; ZNO=1.63; P2O5=4.13; GEO2=2.14; TIO2=7.87; RO=22.60; R2O=12.15; R2O3=3.75; RO2=10.26; RO3=3.18; R2O5=9.06; RmOn=100.00,SIO2=54.35; AL2O3=2.48; NA2O=1.09; PBO=32.62; BAO=0.99; GEO2=2.65; TIO2=4.82; RO=33.61; R2O=1.43; R2O3=2.91; RO2=7.47; RmOn=100.00,adaptive_B
